latitude,longitude,name,desc,color,source,precision
43.7071609,-79.3990402,"2300 Yonge Street, Toronto, ON, M4P1E4","2300 Yonge St, Toronto, ON M4P 1E4, Canada",teal,Bing Maps,address
43.7070313,-79.7882996,"10035 HURONTARIO ST, BRAMPTON, ON, L6Z0E6","10035 Hurontario St, Brampton, ON L6Z 0E6, Canada",teal,Bing Maps,address
43.7069206,-79.6949615,"60 Bramalea Road Brampton, ON","60 Bramalea Rd, Brampton, ON L6T 2W8, Canada",gold,Bing Maps,address
43.7068291,-79.6472168,"7164 Airport Rd Mississauga, ON","7164 Airport Rd, Mississauga, ON L4T 2H2, Canada",gold,Bing Maps,address
43.70644,-79.3984833,"2210 YONGE ST, TORONTO, ON, M4S2B8","2210 Yonge St, Toronto, ON M4S 2B8, Canada",teal,Bing Maps,address
43.7061615,-79.6938629,"50 Bramalea Rd, Brampton","50 Bramalea Rd, Brampton, ON L6T 2W8, Canada",blue,Bing Maps,address
43.7058792,-79.8352814,"10998 Chinguacousy Rd, Brampton, ON L7A 0P1","10998 Chinguacousy Rd, Brampton, ON L7A 0P1, Canada",green,Bing Maps,address
43.7058487,-79.7823105,"66 Quarry Edge Drive Brampton, ON, L6V4K2","66 Quarry Edge Dr, Brampton, ON L6V 4K2, Canada",red,Bing Maps,address
43.7056503,-79.7823792,"60 Quarry Edge Dr. Brampton, ON","60 Quarry Edge Dr, Brampton, ON L6V 4K2, Canada",gold,Bing Maps,address
43.7054443,-79.7870483,"9 Bovaird Dr, Brampton","9 Bovaird Dr W, Brampton, ON L6X, Canada",blue,Bing Maps,address
43.7052078,-79.7863617,"675 Main St N Brampton, ON","675 Main St N, Brampton, ON L6X 0G6, Canada",gold,Bing Maps,address
43.7046394,-79.4062881,"500 ORIOLE PARKWAY, TORONTO, ON, M5P2H8","500 Oriole Pkwy, Toronto, ON M5P 2H8, Canada",teal,Bing Maps,address
43.704422,-79.7271881,"145 Clark Blvd, Brampton","145 Clark Blvd, Brampton, ON L6T 4G6, Canada",blue,Bing Maps,address
43.7042313,-79.5043716,"1732 Jane St, Toronto","1732 Jane St, Toronto, ON M9N 2S4, Canada",blue,Bing Maps,address
43.7042236,-79.7607346,"140 Kennedy Rd N, Brampton","140 Kennedy Rd N, Brampton, ON L6V 2N4, Canada",blue,Bing Maps,address
43.703846,-79.7572861,"227 VODDEN ST EAST, BRAMPTON, ON, L6V1N2","227 Vodden St E, Brampton, ON L6V 1N2, Canada",teal,Bing Maps,address
43.7038193,-79.4111862,"419 EGLINTON AVE WEST, TORONTO, ON, M5N1A4","419 Eglinton Ave W, Toronto, ON M5N 1A4, Canada",teal,Bing Maps,address
43.7035789,-79.7403183,"295a Queen St E, Brampton, ON L6W 3W9","295 Queen St E, Brampton, ON L6W 3W9, Canada",green,Bing Maps,address
43.7032585,-79.4409866,"145 MARLEE AVENUE, TORONTO, ON, M6B3H3","145 Marlee Ave, York, ON M6B 3H3, Canada",teal,Bing Maps,address
43.7031822,-79.7598343,"131 Kennedy Rd N Brampton, ON, L6V1X9","131 Kennedy Rd N, Brampton, ON L6V 1X9, Canada",red,Bing Maps,address
43.7016106,-79.7789078,"130 Brickyard Way, Brampton, ON L6V 4N1","130 Brickyard Way, Brampton, ON L6V 4N1, Canada",green,Bing Maps,address
43.7008286,-79.5177612,"1939 WESTON RD, WESTON, ON, M9N1W8","1939 Weston Rd, York, ON M9N 1W8, Canada",teal,Bing Maps,address
43.7008209,-79.4274063,"898 EGLINTON AVE. W., TORONTO, ON, M6C2B6","898 Eglinton Ave W, Toronto, ON M6C 2B6, Canada",teal,Bing Maps,address
43.7006226,-79.7087555,"8125 Dixie Road, Brampton, ON L6T 2J9","8125 Dixie Rd, Brampton, ON L6T 2J9, Canada",green,Bing Maps,address
43.7004814,-79.4274597,"901 EGLINTON AVE, 899, TORONTO, ON, M6C2C1","901 Eglinton Ave W, York, ON M6C 2C1, Canada",teal,Bing Maps,address
43.7001495,-79.5170822,"1906 Weston Rd, Toronto","1906 Weston Rd, York, ON M9N 1W2, Canada",blue,Bing Maps,address
43.6991653,-79.7457657,"284 Queen Street East Brampton, ON, L6V1C2","284 Queen St E, Brampton, ON L6V 1C2, Canada",red,Bing Maps,address
43.6987,-79.6343994,"6725 Airport Road Mississauga, ON, L4V1V2","6725 Airport Rd, Mississauga, ON L4V 1V2, Canada",red,Bing Maps,address
43.698761,-79.7944489,"380 Bovaird Drive Unit 1 Brampton, ON","380 Bovaird Dr W, Brampton, ON L7A, Canada",gold,Bing Maps,address
43.6976738,-79.8236847,"10631 Chinguacousy Drive Brampton, ON, L7A0N5","10631 Chinguacousy Rd, Brampton, ON L7A 0N5, Canada",red,Bing Maps,address
43.6975822,-79.7998428,"10098 Mclaughlin Rd, Brampton","10098 McLaughlin Rd N, Brampton, ON L7A 2X6, Canada",blue,Bing Maps,address
43.6975288,-79.4506836,"2409 DUFFERIN ST, TORONTO, ON, M6E3X7","2409 Dufferin St, York, ON M6E, Canada",teal,Bing Maps,address
43.6969948,-79.7477722,"235 Queen St E, Brampton","235 Queen St E, Brampton, ON L6W 2B5, Canada",blue,Bing Maps,address
43.6968307,-79.5459213,"261 Dixon Road, Toronto","261 Dixon Rd, Etobicoke, ON M9P 2M4, Canada",blue,Bing Maps,address
43.6966782,-79.543869,"235 Dixon Rd, Etobicoke","235 Dixon Rd, Etobicoke, ON M9P, Canada",blue,Bing Maps,address
43.6963005,-79.5452271,"245 Dixon Rd. Etobicoke, ON","245 Dixon Rd, Etobicoke, ON M9P 2M4, Canada",gold,Bing Maps,address
43.6961365,-79.7979584,"10010 Mclaughlin Rd, Brampton","10010 McLaughlin Rd N, Brampton, ON L7A 2X6, Canada",blue,Bing Maps,address
43.6952934,-79.7493286,"1 Kennedy Road South, Brampton","1 Kennedy Rd S, Brampton, ON L6W 3C9, Canada",blue,Bing Maps,address
43.6951218,-79.6296921,"6543 Airport Road Mississauga, ON","6543 Airport Rd, Mississauga, ON L4V 1E4, Canada",gold,Bing Maps,address
43.6950798,-79.4519806,"1901 EGLINTON AVE W, TORONTO, ON, M6E2J5","1901 Eglinton Ave W, York, ON M6E 2J5, Canada",teal,Bing Maps,address
43.6949463,-79.7718353,"370 Main St N, Brampton, ON L6V 4A4","370 Main St N, Brampton, ON L6V 4A4, Canada",green,Bing Maps,address
43.6916199,-79.5318069,"1500 ROYAL YORK RD, ETOBICOKE, ON, M9P3B6","1500 Royal York Rd, Etobicoke, ON M9P 3B6, Canada",teal,Bing Maps,address
43.6909981,-79.6952438,"199 Advance Boulevard Brampton, ON, L6T4N2","199 Advance Blvd, Brampton, ON L6T 4N2, Canada",red,Bing Maps,address
43.6903114,-79.5617676,"5 LAVINGTON DR, ETOBICOKE, ON, M9R2H1","5 Lavington Dr, Etobicoke, ON M9R 2H1, Canada",teal,Bing Maps,address
43.6899796,-79.5761871,"627 Dixon Road Rexdale, ON, M9W1H7","627 Dixon Rd, Etobicoke, ON M9W 1H7, Canada",red,Bing Maps,address
43.6897888,-79.620079,"6205 Airport Rd, Mississauga","6205 Airport Rd, Mississauga, ON L4V 1E1, Canada",blue,Bing Maps,address
43.6897659,-79.3949585,"1560 YONGE STREET, TORONTO, ON, M4T2S9","1560 Yonge St, Toronto, ON M4T 2S9, Canada",teal,Bing Maps,address
43.6893616,-79.5779419,"655 Dixon Rd, Toronto","655 Dixon Rd, Etobicoke, ON M9W, Canada",blue,Bing Maps,address
43.6891289,-79.4125824,"437 SPADINA RD, TORONTO, ON, M5P2W3","437 Spadina Rd, Toronto, ON M5P 2W3, Canada",teal,Bing Maps,address
43.688736,-79.8352127,"10615 Creditview Rd, Brampton","10615 Creditview Rd, Brampton, ON L7A 0T4, Canada",blue,Bing Maps,address
43.6886902,-79.3905487,"81 ST CLAIR AVENUE EAST, TORONTO, ON, M4T1M7","81 St Clair Ave E, Toronto, ON M4T 1M7, Canada",teal,Bing Maps,address
43.6884995,-79.7632065,"150 Main St N Brampton, ON, L6V1N9","150 Main St N, Brampton, ON L6V 1N9, Canada",red,Bing Maps,address
43.6878929,-79.7628708,"135 MAIN ST N, BRAMPTON, ON, L6X1M9","135 Main St N, Brampton, ON L6X 1M9, Canada",teal,Bing Maps,address
43.687767,-79.6221237,"6300 Silver Dart Dr. Mississauga, ON","6300 Silver Dart Dr, Mississauga, ON L5P, Canada",gold,Bing Maps,address
43.6875458,-79.7649536,"31 Church St, Brampton, ON L6X 1H2","31 Church St W, Brampton, ON L6X 1H2, Canada",green,Bing Maps,address
43.687233,-79.7586899,"56 QUEEN ST. EAST, BRAMPTON, ON, L6V4M8","56 Queen St E, Brampton, ON L6V 4M8, Canada",teal,Bing Maps,address
43.686451,-79.7603073,"28 Main Street N Brampton, ON","28 Main St N, Brampton, ON L6V 1N6, Canada",gold,Bing Maps,address
43.6858597,-79.7601242,"1 Main St N, Brampton","1 Main St N, Brampton, ON L6X 1M8, Canada",blue,Bing Maps,address
43.6857796,-79.7598038,"1 Queen St E, Brampton, ON L6W 2A7","1 Queen St E, Brampton, ON L6W 2A7, Canada",green,Bing Maps,address
43.6856995,-79.6099319,"5980 Airport Rd. Mississauga, ON","5980 Airport Rd, Mississauga, ON L4V, Canada",gold,Bing Maps,address
43.6856537,-79.7598419,"1 Main Street South Brampton, ON, L6Y1M8","1 Main St S, Brampton, ON L6Y 1M8, Canada",red,Bing Maps,address
43.6856308,-79.5239105,"140 La Rose Ave, Etobicoke","140 La Rose Ave, Etobicoke, ON M9P 1B2, Canada",blue,Bing Maps,address
43.6850739,-79.8071365,"9950 Chinguacousy Road Brampton, ON, L6X0H6","9950 Chinguacousy Rd, Brampton, ON L6X 0H6, Canada",red,Bing Maps,address
43.6838818,-79.5648424,"415 The Westway, Etobicoke","415 The Westway, Etobicoke, ON M9R 3R4, Canada",blue,Google Maps,address
43.6836815,-79.8128204,"20 BRISDALE DR, BRAMPTON, ON, L7A2G8","20 Brisdale Dr, Brampton, ON L7A 3T9, Canada",teal,Bing Maps,address
43.6833801,-79.7633133,"130 Queen St Brampton, ON","130 Queen St W, Brampton, ON L6X 1A6, Canada",gold,Bing Maps,address
43.6827431,-79.803421,"9825 CHINGUACOUSY ROAD, BRAMPTON, ON, L6X0V1","9825 Chinguacousy Rd, Brampton, ON L6X 0V1, Canada",teal,Bing Maps,address
43.6824379,-79.8169632,"35 Worthington Ave Brampton, ON","35 Worthington Ave, Brampton, ON L7A 2Y7, Canada",gold,Bing Maps,address
43.6820641,-79.8029022,"9800 Chinguacousy Rd, Brampton","9800 Chinguacousy Rd, Brampton, ON L6X 5E9, Canada",blue,Bing Maps,address
43.6816101,-79.474472,"605 ROGERS ROAD, TORONTO, ON, M6M1B9","605 Rogers Rd, York, ON M6M 1B9, Canada",teal,Bing Maps,address
43.6808815,-79.8149796,"5 Worthington Ave, Brampton, ON L7A 2Y7","5 Worthington Ave, Brampton, ON L7A 2Y7, Canada",green,Bing Maps,address
43.6808815,-79.5093689,"280 Scarlett Rd, Toronto","280 Scarlett Rd, Etobicoke, ON M9A 4S4, Canada",blue,Bing Maps,address
43.6805038,-79.6819229,"7280 Dixie Road, Mississauga","7280 Dixie Rd, Mississauga, ON L5S, Canada",blue,Bing Maps,address
43.680069,-79.7148666,"20 Biscayne Crescent Brampton, ON, L4G7J1","20 Biscayne Cres, Brampton, ON L6W 4S1, Canada",red,Bing Maps,address
43.6785431,-79.7623367,"51 Mcmurchy Ave S Brampton, ON","51 McMurchy Ave S, Brampton, ON L6Y 1Y5, Canada",gold,Bing Maps,address
43.6777611,-79.4449768,"1226 ST CLAIR AVE W, TORONTO, ON, M6E1B4","1226 St Clair Ave W, Toronto, ON M6E 1B4, Canada",teal,Bing Maps,address
43.6776886,-79.7486725,"160 Main St S, Brampton","160 Main St S, Brampton, ON L6W 2C9, Canada",blue,Bing Maps,address
43.6772881,-79.7206802,"543 Steeles Avenue East Brampton, ON, L6W4S2","543 Steeles Ave E, Brampton, ON L6W 4S2, Canada",red,Bing Maps,address
43.6765251,-79.4956207,"853 JANE STREET, TORONTO, ON, M6N4C4","853 Jane St, York, ON M6N 4C4, Canada",teal,Bing Maps,address
43.6761208,-79.7708893,"398 QUEEN ST W, BRAMPTON, ON, L6X1B3","398 Queen St W, Brampton, ON L6X, Canada",teal,Bing Maps,address
43.6756287,-79.5576935,"230 Lloydmanor Road And Eglinton Etobicoke, ON, M9B5K7","Lloyd Manor Rd & Eglinton Ave W, Etobicoke, ON M9B, Canada",red,Bing Maps,intersection
43.6756096,-79.7218933,"7995 Kennedy Rd S, Brampton","7995 Kennedy Rd S, Brampton, ON L6W 0A2, Canada",blue,Bing Maps,address
43.6749077,-79.7219315,"7980 KENNEDY ROAD SOUTH, BRAMPTON, ON, L6W0B2","7980 Kennedy Rd S, Brampton, ON L6W 0B2, Canada",teal,Bing Maps,address
43.6719513,-79.5964813,"3111 Convair Dr. Mississauga, ON","3111 Convair Dr, Mississauga, ON L5P, Canada",gold,Bing Maps,address
43.6714211,-79.4216003,"659 DUPONT ST, TORONTO, ON, M6G1Z5","659 Dupont St, Toronto, ON M6G 1Z5, Canada",teal,Bing Maps,address
43.6703491,-79.4734879,"2155 St. Clair Avenue West, Toronto, ON, M6N1K5","2155 St Clair Ave W, Toronto, ON M6N 1K5, Canada",teal,Bing Maps,address
43.6683083,-79.3972092,"242 BLOOR STREET WEST, TORONTO, ON, M5S1T8","242 Bloor St W, Toronto, ON M5S 1T8, Canada",teal,Bing Maps,address
43.6682205,-79.4843979,"2471 ST.CLAIR AVE W, TORONTO, ON, M6N4Z5","2471 St Clair Ave W, Toronto, ON M6N 4Z5, Canada",teal,Bing Maps,address
43.6676407,-79.7350616,"1 Bartley Bull Pkwy, Brampton, ON L6W 3T7","1 Bartley Bull Pkwy, Brampton, ON L6W, Canada",green,Bing Maps,address
43.667511,-79.4417191,"1245 DUPONT ST, TORONTO, ON, M6H2A5","1245 Dupont St, Toronto, ON M6H 2A5, Canada",teal,Bing Maps,address
43.6675034,-79.7356796,"499 MAIN ST S, BRAMPTON, ON, L6Y1N7","499 Main St S, Brampton, ON L6Y 1N6, Canada",teal,Bing Maps,address
43.6664772,-79.7811279,"8995 Chinguacousy Rd, Brampton, ON L6Y 0J2","8995 Chinguacousy Rd, Brampton, ON L6Y 0J2, Canada",green,Bing Maps,address
43.666153,-79.7806702,"8975 CHINGUACOUSY ROAD, BRAMPTON, ON, L6Y0J2","8975 Chinguacousy Rd, Brampton, ON L6Y 0J2, Canada",teal,Bing Maps,address
43.6659889,-79.7804413,"8965 Chinguacousy Rd, Brampton","8965 Chinguacousy Rd, Brampton, ON L6Y 0J2, Canada",blue,Bing Maps,address
43.6659775,-79.7809296,"8978 Chinguacousy Rd, Brampton","8978 Chinguacousy Rd, Brampton, ON L6Y 5X6, Canada",blue,Bing Maps,address
43.6659508,-79.4509735,"1502 DUPONT ST, TORONTO, ON, M6P3S1","1502 Dupont St, Toronto, ON M6P, Canada",teal,Bing Maps,address
43.6659126,-79.780838,"8974 Chinguacousy Rd Brampton, ON, L6Y5X6","8974 Chinguacousy Rd, Brampton, ON L6Y 5X6, Canada",red,Bing Maps,address
43.6654205,-79.4865799,"3449 DUNDAS STREET WEST, TORONTO, ON, M6S2S5","3449 Dundas St W, Toronto, ON M6S, Canada",teal,Bing Maps,address
43.6651497,-79.4648132,"2859 DUNDAS ST W, TORONTO, ON, M6P1Y9","2859 Dundas St W, Toronto, ON M6P 1Y9, Canada",teal,Bing Maps,address
43.6645317,-79.4150467,"640 BLOOR ST W, TORONTO, ON, M6G1K9","640 Bloor St W, Toronto, ON M6G 1K9, Canada",teal,Bing Maps,address
43.6645164,-79.7314301,"7940 Hurontario Street Brampton, ON","7940 Hurontario St, Brampton, ON L6Y 0B8, Canada",gold,Bing Maps,address
43.6643677,-79.7348251,"85 Steeles Ave. W Brampton, ON","85 Steeles Ave W, Brampton, ON L6Y 0K3, Canada",gold,Bing Maps,address
43.6639595,-79.6583099,"6415 Dixie Rd N, Mississauga","6415 Dixie Rd, Mississauga, ON L5T 1A4, Canada",blue,Bing Maps,address
43.6628914,-79.5930634,"2800 Skymark Avenue Mississauga, ON","2800 Skymark Ave, Mississauga, ON L4W 5A6, Canada",gold,Bing Maps,address
43.6617699,-79.5197906,"270 The Kingsway, Etobicoke","270 The Kingsway, Etobicoke, ON M9A, Canada",blue,Bing Maps,address
43.660923,-79.7267838,"7756 Hurontario Street Brampton, ON, L6V3N2","7756 Hurontario St, Brampton, ON L6Y 0C7, Canada",red,Bing Maps,address
43.6605301,-79.5821762,"120 ERINGATE DR, ETOBICOKE, ON, M9C3Z8","120 Eringate Dr, Etobicoke, ON M9C 3Z8, Canada",teal,Bing Maps,address
43.6604881,-79.6536636,"1500 Meyerside Dr, Mississauga, ON L5T 1V4","1500 Meyerside Dr, Mississauga, ON L5T 1V4, Canada",green,Bing Maps,address
43.6604156,-79.7212372,"182 City Centre Dr. Brampton, ON","182 County Court Blvd, Brampton, ON L6W, Canada",gold,Bing Maps,address
43.6602402,-79.7258682,"Unit 301 7700 Hurontario Street Brampton, ON, L6Y4M3","7700 Hurontario St, Brampton, ON L6Y 4M3, Canada",red,Bing Maps,address
43.6602402,-79.7258682,"7700 Hurontario St. Unit 602 Brampton, ON, L6Y4M3","7700 Hurontario St, Brampton, ON L6Y 4M3, Canada",red,Bing Maps,address
43.6602097,-79.6549606,"6266 Dixie Road Mississauga, ON","6266 Dixie Rd, Mississauga, ON L5T 1A7, Canada",gold,Bing Maps,address
43.6601448,-79.7219772,"209 County Court Blvd, Brampton","209 County Court Blvd, Brampton, ON L6W 4P5, Canada",blue,Bing Maps,address
43.6596985,-79.6543121,"6240 Dixie Rd, Mississauga","6240 Dixie Rd, Mississauga, ON L5T 1A6, Canada",blue,Bing Maps,address
43.6588593,-79.7233505,"7685 Hurontario St S, Brampton, ON L6W 0B4","7685 Hurontario St, Brampton, ON L6W, Canada",green,Bing Maps,address
43.6581612,-79.4430084,"1293 BLOOR ST W, TORONTO, ON, M6H1P1","1293 Bloor St W, Toronto, ON M6H, Canada",teal,Bing Maps,address
43.6571388,-79.8161011,"9505 MISSISSAUGA RD, BRAMPTON, ON, L6X0Z8","9505 Mississauga Rd, Brampton, ON L6X 0Z8, Canada",teal,Bing Maps,address
43.6570282,-79.8159637,"9495 Mississauga Rd, Brampton","9495 Mississauga Rd, Brampton, ON L6X 0Z8, Canada",blue,Bing Maps,address
43.6569633,-79.4343948,"900 DUFFERIN ST, UNIT #607, TORONTO, ON, M6H4B1","900 Dufferin St, Toronto, ON M6H 4B1, Canada",teal,Bing Maps,address
43.6568184,-79.8156662,"9475 Mississauga Road Brampton, ON","9475 Mississauga Rd, Brampton, ON L6X 0Z8, Canada",gold,Bing Maps,address
43.6567383,-79.8154297,"9483 Mississauga Road Brampton, ON, L6X0Z8","9483 Mississauga Rd, Brampton, ON L6X 0Z8, Canada",red,Bing Maps,address
43.6563988,-79.8150864,"9435 Mississauga Rd Unit D, Brampton, ON L6X 0Z8","9435 Mississauga Rd, Brampton, ON L6X 0Z8, Canada",green,Bing Maps,address
43.655941,-79.6476135,"1525 Britannia Road East, Mississauga, ON, L4W1S5","1525 Britannia Rd E, Mississauga, ON L4W 1S5, Canada",red,Bing Maps,address
43.655941,-79.6476135,"1525 Britannia Road East Mississauga, ON, L4W1S5","1525 Britannia Rd E, Mississauga, ON L4W 1S5, Canada",red,Bing Maps,address
43.6557083,-79.4128418,"568 COLLEGE ST, TORONTO, ON, M6G1B3","568 College St, Toronto, ON M6G 1B3, Canada",teal,Bing Maps,address
43.655674,-79.7443924,"545 STEELES AVE WEST, A-01, BRAMPTON, ON, L6Y4E7","545 Steeles Ave W, Brampton, ON L6Y 4E7, Canada",teal,Bing Maps,address
43.655674,-79.7443924,"545 Steeles Avenue West, Brampton, ON L6Y 4E7","545 Steeles Ave W, Brampton, ON L6Y 4E7, Canada",green,Bing Maps,address
43.6553383,-79.6951523,"480 Derry Rd E, Mississauga","480 Derry Rd E, Mississauga, ON L5T 2P3, Canada",blue,Bing Maps,address
43.6545982,-79.6473923,"1480 Britannia Road East Mississauga, ON, L4W1C8","1480 Britannia Rd E, Mississauga, ON L4W 1C8, Canada",red,Bing Maps,address
43.6512215,-79.7589666,"495 Charolais Blvd, Brampton","495 Charolais Boulevard, L6Y 0M2, Brampton, ON, CA",blue,Google Maps,address
43.65065,-79.7595367,"495 Charolais Blvd, Brampton","495 Charolais Blvd, Brampton, ON L6Y 0M2, Canada",blue,Bing Maps,address
43.6506424,-79.9078293,"171 Guelph St. Georgetown, ON","171 Guelph St, Georgetown, ON L7G 4A1, Canada",gold,Bing Maps,address
43.6504402,-79.480629,"2330 BLOOR ST W, TORONTO, ON, M6S1P3","2330 Bloor St W, Toronto, ON M6S, Canada",teal,Bing Maps,address
43.6502419,-79.5278091,"4860 Dundas St W, Etobicoke","4860 Dundas St W, Etobicoke, ON M9A 1B5, Canada",blue,Bing Maps,address
43.6500893,-79.527153,"4869 Dundas St West, Toronto","4869 Dundas St W, Etobicoke, ON M9A 1B2, Canada",blue,Bing Maps,address
43.6498108,-79.4197388,"1102 DUNDAS ST W, TORONTO, ON, M6J1X2","1102 Dundas St W, Toronto, ON M6J 1X2, Canada",teal,Bing Maps,address
43.6497459,-79.8959503,"280 GUELPH ST, UNIT #24, GEORGETOWN, ON, L7G4B1","280 Guelph St, Georgetown, ON L7G 4B1, Canada",teal,Bing Maps,address
43.6497459,-79.8959503,"280 Guelph Street Unit 14 Georgetown, ON","280 Guelph St, Georgetown, ON L7G 4B1, Canada",gold,Bing Maps,address
43.6495094,-79.5286026,"4890 DUNDAS ST W, TORONTO, ON, M9A1B5","4890 Dundas St W, Etobicoke, ON M9A 1B5, Canada",teal,Bing Maps,address
43.6492157,-79.9023285,"10 Mountainview Rd S Georgetown, ON","10 Mountainview Rd S, Georgetown, ON L7G 4J9, Canada",gold,Bing Maps,address
43.6492119,-79.926178,"82 Main Street S Georgetown, ON","82 Main St S, Georgetown, ON L7G 3H3, Canada",gold,Bing Maps,address
43.6485596,-79.8813705,"360 Guelph St, Georgetown, ON","360 Guelph St, Georgetown, ON L7G 4B5, Canada",gold,Bing Maps,address
43.6478348,-79.8518295,"2989 Bovaird Drive Brampton, ON","2989 Bovaird Dr W, Brampton, ON L6X, Canada",gold,Bing Maps,address
43.64748,-79.512001,"3022 BLOOR ST W, ETOBICOKE, ON, M8X1C4","3022 Bloor St W, Etobicoke, ON M8X 1C4, Canada",teal,Bing Maps,address
43.6463356,-79.7540054,"7970 Mavis Rd, Brampton","7970 Mavis Rd, Brampton, ON L6Y 5L5, Canada",blue,Bing Maps,address
43.6454201,-79.705658,"6984 Hurontario Street Mississauga, ON, L5T2Z6","6984 Hurontario St, Mississauga, ON L5W, Canada",red,Bing Maps,address
43.6454201,-79.5215912,"3286 BLOOR STREET, TORONTO, ON, M8X1C4","3286 Bloor St W, Etobicoke, ON M8X, Canada",teal,Bing Maps,address
43.6450882,-79.5671463,"401 The West Mall, Etobicoke","401 The West Mall, Etobicoke, ON M9C 5J5, Canada",blue,Bing Maps,address
43.6437302,-79.7559814,"96 Clementine Dr, Brampton, ON L6Y 0L8","96 Clementine Dr, Brampton, ON L6Y 0L8, Canada",green,Bing Maps,address
43.6423988,-79.5754623,"141 SATURN RD, ETOBICOKE, ON, M9C2S8","141 Saturn Rd, Toronto, ON M9C, Canada",teal,Bing Maps,address
43.6419792,-79.6302109,"5330 Dixie Road Mississauga, ON","5330 Dixie Rd, Mississauga, ON L4W 1E3, Canada",gold,Bing Maps,address
43.6406708,-79.5388412,"3835 BLOOR ST W, ETOBICOKE, ON, M9B1K9","3835 Bloor St W, Etobicoke, ON M9B, Canada",teal,Bing Maps,address
43.6403351,-79.7153778,"7050 ST. BARBARA BLVD, MISSISSAUGA, ON, L5W0E6","7050 St Barbara Blvd, Mississauga, ON L5W 0E6, Canada",teal,Bing Maps,address
43.6396751,-79.7146225,"7020 St Barbara Blvd, Mississauga","7020 St Barbara Blvd, Mississauga, ON L5W 0E6, Canada",blue,Bing Maps,address
43.6389313,-79.6919708,"110 Courtney Park Drive Mississauga, ON, L5T2Y3","110 Courtneypark Dr E, Mississauga, ON L5T 2Y3, Canada",red,Bing Maps,address
43.6387596,-79.4274292,"1211 KING ST W, TORONTO, ON, M6K1G3","1211 King St W, Toronto, ON M6K 1G3, Canada",teal,Bing Maps,address
43.6378899,-79.6944733,"6605 HURONTARIO ST, MISSISSAUGA, ON, L5T0A4","6605 Hurontario St, Mississauga, ON L5T 0A4, Canada",teal,Bing Maps,address
43.6373291,-79.718399,"7070 Mclaughlin Rd, Mississauga","7070 McLaughlin Rd, Mississauga, ON L5W 1W7, Canada",blue,Bing Maps,address
43.637291,-79.7183533,"7060 Mclaughlin Road, Mississauga, ON L5W 1W7","7060 McLaughlin Rd, Mississauga, ON L5W 1W7, Canada",green,Bing Maps,address
43.6368637,-80.0286179,"352 Queen St. Acton, ON","352 Queen St, Acton, ON L7J 1R2, Canada",gold,Bing Maps,address
43.6366615,-79.7178879,"7030 Mclaughlin Rd, Mississauga","7030 McLaughlin Rd, Mississauga, ON L5W 1W7, Canada",blue,Bing Maps,address
43.6356812,-79.6217804,"5014 Dixie Rd, Mississauga","5014 Dixie Rd, Mississauga, ON L4W 1C9, Canada",blue,Bing Maps,address
43.6352997,-79.5414505,"5322 Dundas St W, Etobicoke","5322 Dundas St W, Etobicoke, ON M9B 1B3, Canada",blue,Bing Maps,address
43.6350746,-79.5570068,"280 THE EAST MALL, ETOBICOKE, ON, M9B3Y8","280 The East Mall, Etobicoke, ON M9B, Canada",teal,Bing Maps,address
43.6348801,-79.6205215,"4900 Dixie Road Mississauga, ON, L4W2R1","4900 Dixie Rd, Mississauga, ON L4W 2R1, Canada",red,Bing Maps,address
43.6346512,-79.5617599,"290 The West Mall, Etobicoke","290 The West Mall, Etobicoke, ON M9C 1C6, Canada",blue,Bing Maps,address
43.6328734,-79.8784056,"333 Mountainview Rd S, Georgetown","333 Mountainview Road South, Georgetown, ON L7G 6E8, Canada",blue,Google Maps,address
43.63274,-79.6183701,"1350 CRESTLAWN DR, MISSISSAUGA, ON, L4W1P8","1350 Crestlawn Dr, Mississauga, ON L4W 1P8, Canada",teal,Bing Maps,address
43.6322517,-79.5452881,"5470 Dundas St W, Etobicoke","5470 Dundas St W, Etobicoke, ON M9B 1B6, Canada",blue,Bing Maps,address
43.63094,-79.76898,"1 Presidents Choice Financial Circle, Brampton, ON","1 Presidents Choice Financial Circle, Brampton, ON",gold,Google Maps,address
43.6307259,-80.0405731,"31 Mill Street E Acton, ON","31 Mill St E, Acton, ON L7J 1H1, Canada",gold,Bing Maps,address
43.6301689,-79.4815063,"125 THE QUEENSWAY, ETOBICOKE, ON, M8Y1H6","125 The Queensway, Etobicoke, ON M8Y 1H6, Canada",teal,Bing Maps,address
43.6301003,-79.5501404,"5559 Dundas Street W., Etobicoke, ON, M9B1B9","5559 Dundas St W, Etobicoke, ON M9B 1B9, Canada",teal,Bing Maps,address
43.6276398,-79.7759094,"1990 Steeles Ave W, Brampton","1990 Steeles Ave W, Brampton, ON L6Y 0R4, Canada",blue,Bing Maps,address
43.6250801,-79.604599,"4141 Dixie Road Mississauga, ON","4141 Dixie Rd, Mississauga, ON L4W 1V5, Canada",gold,Bing Maps,address
43.6250801,-79.604599,"4141 Dixie Rd, Mississauga","4141 Dixie Rd, Mississauga, ON L4W 1V5, Canada",blue,Bing Maps,address
43.625061,-79.6791534,"5980 Hurontario St, Mississauga","5980 Hurontario St, Mississauga, ON L5R 3T6, Canada",blue,Bing Maps,address
