latitude,longitude,name,desc,color,source,precision
43.7311401,-79.4040833,"3320 YONGE ST, TORONTO, ON, M4N2M4","3320 Yonge St, Toronto, ON M4N 2M4, Canada",,Bing Maps,address
43.7646484,-79.3979721,"288 SHEPPARD AVE E, TORONTO, ON, M2N3B1","288 Sheppard Ave E, North York, ON M2N, Canada",,Bing Maps,address
43.5844688,-79.7606735,"6780 MEADOWVALE TOWN CENTRE CIRCLE, MISSISSAUGA, ON, L5N4B7","6780 Meadowvale Town Centre Cir, Mississauga, ON L5N, Canada",,Bing Maps,address
43.5815887,-79.7598343,"6677 Meadowvale Town Centre Circle, Mississauga, ON, L5N2R5","6677 Meadowvale Town Centre Cir, Mississauga, ON L5N, Canada",,Bing Maps,address
43.7038193,-79.4111862,"419 EGLINTON AVE WEST, TORONTO, ON, M5N1A4","419 Eglinton Ave W, Toronto, ON M5N 1A4, Canada",,Bing Maps,address
43.6581612,-79.4430084,"1293 BLOOR ST W, TORONTO, ON, M6H1P1","1293 Bloor St W, Toronto, ON M6H, Canada",,Bing Maps,address
43.6234207,-79.4814606,"2194 LAKE SHORE BLVD W, ETOBICOKE, ON, M8V1A2","2194 Lake Shore Blvd W, Etobicoke, ON M8V 1A2, Canada",,Bing Maps,address
43.5929909,-79.5383911,"3701 LAKESHORE BLVD, TORONTO, ON, M8W1P8","3701 Lake Shore Blvd W, Etobicoke, ON M8W 1P8, Canada",,Bing Maps,address
43.7046394,-79.4062881,"500 ORIOLE PARKWAY, TORONTO, ON, M5P2H8","500 Oriole Pkwy, Toronto, ON M5P 2H8, Canada",,Bing Maps,address
43.5832596,-79.778389,"3221 DERRY ROAD, MISSISSAUGA, ON, L5N7L7","3221 Derry Rd W, Mississauga, ON L5N 7L7, Canada",,Bing Maps,address
43.7071609,-79.3990402,"2300 Yonge Street, Toronto, ON, M4P1E4","2300 Yonge St, Toronto, ON M4P 1E4, Canada",,Bing Maps,address
43.5832596,-79.778389,"3221 DERRY RD W, 16, MISSISSAUGA, ON, L5N7L7","3221 Derry Rd W, Mississauga, ON L5N 7L7, Canada",,Bing Maps,address
43.8194122,-79.3976746,"300 John Street, Thornhill, ON, L3T5W4","300 John St, Thornhill, ON L3T 5W4, Canada",,Bing Maps,address
43.6891289,-79.4125824,"437 SPADINA RD, TORONTO, ON, M5P2W3","437 Spadina Rd, Toronto, ON M5P 2W3, Canada",,Bing Maps,address
43.6497459,-79.8959503,"280 GUELPH ST, UNIT #24, GEORGETOWN, ON, L7G4B1","280 Guelph St, Georgetown, ON L7G 4B1, Canada",,Bing Maps,address
43.6138992,-79.4895172,"2448 LAKESHORE BLVD W, ETOBICOKE, ON, M8V1C8","2448 Lake Shore Blvd W, Etobicoke, ON M8V 1C8, Canada",,Bing Maps,address
43.7106895,-79.3994598,"2444 YONGE STREET, TORONTO, ON, M4P2H4","2444 Yonge St, Toronto, ON M4P 2H4, Canada",,Bing Maps,address
43.6714211,-79.4216003,"659 DUPONT ST, TORONTO, ON, M6G1Z5","659 Dupont St, Toronto, ON M6G 1Z5, Canada",,Bing Maps,address
43.6569633,-79.4343948,"900 DUFFERIN ST, UNIT #607, TORONTO, ON, M6H4B1","900 Dufferin St, Toronto, ON M6H 4B1, Canada",,Bing Maps,address
43.70644,-79.3984833,"2210 YONGE ST, TORONTO, ON, M4S2B8","2210 Yonge St, Toronto, ON M4S 2B8, Canada",,Bing Maps,address
43.5957298,-79.5134125,"23 COLONEL SAMUEL SMITH PK D, TORONTO, ON, M8V4B6","23 Colonel Samuel Smith Park Dr, Etobicoke, ON M8V 4B6, Canada",,Bing Maps,address
43.6645317,-79.4150467,"640 BLOOR ST W, TORONTO, ON, M6G1K9","640 Bloor St W, Toronto, ON M6G 1K9, Canada",,Bing Maps,address
43.5563622,-79.6442261,"1151 DUNDAS ST W, MISSISSAUGA, ON, L5C1C6","1151 Dundas St W, Mississauga, ON L5C 1C6, Canada",,Bing Maps,address
43.9118614,-79.4472122,"11680 YONGE ST, RICHMOND HILL, ON, L4E0K4","11680 Yonge St, Richmond Hill, ON L4E 0K4, Canada",,Bing Maps,address
43.5696907,-79.567009,"645 LAKESHORE RD. EAST, MISSISSAUGA, ON, L5G1J5","645 Lakeshore Rd E, Mississauga, ON L5G 1J5, Canada",,Bing Maps,address
43.8763542,-79.4140854,"1070 MAJOR MACKENZIE DRIVE EAST UNIT 116, RICHMOND HILL, ON, L4S1P3","1070 Major MacKenzie Dr E, Richmond Hill, ON L4S 1P3, Canada",,Bing Maps,address
43.6897659,-79.3949585,"1560 YONGE STREET, TORONTO, ON, M4T2S9","1560 Yonge St, Toronto, ON M4T 2S9, Canada",,Bing Maps,address
43.7686996,-79.3704605,"57 PROVOST DRIVE, NORTH YORK, ON, M2K0B7","57 Provost Dr, North York, ON M2K 0B7, Canada",,Bing Maps,address
43.8611717,-79.3951797,"1 SPADINA ROAD, RICHMOND HILL, ON, L4B3M2","1 Spadina Rd, Richmond Hill, ON L4B 3M2, Canada",,Bing Maps,address
43.6498108,-79.4197388,"1102 DUNDAS ST W, TORONTO, ON, M6J1X2","1102 Dundas St W, Toronto, ON M6J 1X2, Canada",,Bing Maps,address
43.5585594,-79.7426987,"5602 10TH LINE WEST, MISSISSAUGA, ON, L5M7L9","5602 10th Line W, Mississauga, ON L5M, Canada",,Bing Maps,address
43.6886902,-79.3905487,"81 ST CLAIR AVENUE EAST, TORONTO, ON, M4T1M7","81 St Clair Ave E, Toronto, ON M4T 1M7, Canada",,Bing Maps,address
43.7112312,-79.3786087,"656 Eglinton Avenue East, Toronto, ON, M4P1P1","656 Eglinton Ave E, Toronto, ON M4P 1P1, Canada",,Bing Maps,address
43.5632515,-79.5721512,"378 LAKESHORE RD E, MISSISSAUGA, ON, L5G1H5","378 Lakeshore Rd E, Mississauga, ON L5G 1H5, Canada",,Bing Maps,address
43.6557083,-79.4128418,"568 COLLEGE ST, TORONTO, ON, M6G1B3","568 College St, Toronto, ON M6G 1B3, Canada",,Bing Maps,address
43.6387596,-79.4274292,"1211 KING ST W, TORONTO, ON, M6K1G3","1211 King St W, Toronto, ON M6K 1G3, Canada",,Bing Maps,address
43.5515823,-79.7150116,"2825 EGLINTON AVE W, MISSISSAUGA, ON, L5M6J3","2825 Eglinton Ave W, Mississauga, ON L5M 6J3, Canada",,Bing Maps,address
43.8440399,-79.3844376,"550 HWY 7 EAST, RICHMOND HILL, ON, L4B3Z4","550 HWY-7 E, Richmond Hill, ON L4B 3Z4, Canada",,Bing Maps,address
43.5509186,-79.6895294,"4099 ERIN MILLS PARKWAY, MISSISSAUGA, ON, L5L3P9","4099 Erin Mills Pkwy, Mississauga, ON L5L 3P9, Canada",,Bing Maps,address
43.7116051,-79.3751678,"660 EGLINTON AVE E, TORONTO, ON, M4G2K2","660 Eglinton Ave E, East York, ON M4G 2K2, Canada",,Bing Maps,address
43.5603714,-79.7335968,"3010 THOMAS ST, MISSISSAUGA, ON, L5M0N6","3010 Thomas St, Mississauga, ON L5M 0R4, Canada",,Bing Maps,address
43.707489,-79.3761673,"1670 BAYVIEW AVE, TORONTO, ON, M4G3C2","1670 Bayview Ave, Toronto, ON M4G 3C2, Canada",,Bing Maps,address
43.6683083,-79.3972092,"242 BLOOR STREET WEST, TORONTO, ON, M5S1T8","242 Bloor St W, Toronto, ON M5S 1T8, Canada",,Bing Maps,address
43.7744026,-79.4940643,"4700 KEELE STREET, TORONTO, ON, M3J1P3","4700 Keele St, North York, ON M3J 1P3, Canada",,Bing Maps,address
43.6765251,-79.4956207,"853 JANE STREET, TORONTO, ON, M6N4C4","853 Jane St, York, ON M6N 4C4, Canada",,Bing Maps,address
43.6014671,-79.6260529,"377 Burnhamthorpe Road E., Mississauga, ON, L5A3Y1","377 Burnhamthorpe Rd E, Mississauga, ON L5A 3Y1, Canada",,Bing Maps,address
43.6703491,-79.4734879,"2155 St. Clair Avenue West, Toronto, ON, M6N1K5","2155 St Clair Ave W, Toronto, ON M6N 1K5, Canada",,Bing Maps,address
